fecha,temperatura,humedad,radiacion_solar,precipitacion,zona,tipo_suelo,ph_suelo,nitrogeno,fosforo,potasio,cultivo,rendimiento
2022-10-19,17.46,90.8,14.31,14.76,Santa Elena,organico,6.11,43.19,21.76,51.42,zanahoria,17.864012882923006
2022-10-20,16.94,93.95,12.22,14.24,Santa Elena,organico,7.05,69.99,40.97,26.94,zanahoria,17.800849609026987
2022-10-21,16.99,93.38,14.68,4.69,Santa Elena,franco,6.81,112.46,59.11,104.93,cilantro,17.708327944419995
2022-10-22,17.27,95.13,14.72,10.43,Santa Elena,organico,7.48,36.13,29.06,23.34,fresa,18.245532155920817
2022-10-23,17.44,92.26,14.38,22.21,Santa Elena,arenoso,5.91,20.46,28.68,114.44,lechuga,18.358364242450353
2022-10-24,17.59,92.68,14.07,10.87,Santa Elena,arenoso,7.42,46.52,17.39,62.08,zanahoria,18.060017751475364
2022-10-25,17.07,95.19,17.37,10.04,Santa Elena,organico,6.13,112.23,72.51,71.49,zanahoria,18.855985929857926
2022-10-26,17.33,94.62,11.4,8.15,Santa Elena,arcilloso,6.32,28.76,22.08,117.87,lechuga,17.600703695053657
2022-10-27,16.15,95.09,14.99,5.13,Santa Elena,arenoso,6.22,33.71,77.91,39.62,lechuga,17.70499354041179
2022-10-28,16.37,95.01,12.6,33.93,Santa Elena,arenoso,6.04,52.03,41.42,104.44,fresa,18.64586882071051
2022-10-29,17.56,87.26,19.06,6.1,Santa Elena,franco,6.89,96.97,78.72,94.45,fresa,18.318266113867164
2022-10-30,17.95,83.38,19.82,0.09,Santa Elena,arcilloso,6.68,95.13,12.82,74.21,tomate,17.64495313638409
2022-10-31,17.02,91.13,20.11,2.35,Santa Elena,organico,6.11,28.71,49.7,101.33,fresa,18.33347549382111
2022-11-01,17.75,84.21,20.59,0.37,Santa Elena,arcilloso,5.76,113.38,58.36,66.82,cilantro,17.7595485820743
2022-11-02,17.76,90.38,16.68,6.82,Santa Elena,franco,6.13,43.88,46.14,54.38,fresa,18.07450211580598
2022-11-03,17.69,89.26,15.56,6.35,Santa Elena,franco,6.26,48.06,49.91,31.62,espinaca,17.51951758649248
2022-11-04,16.57,97.5,11.45,12.35,Santa Elena,arcilloso,6.26,58.64,47.69,96.78,zanahoria,17.281231662343526
2022-11-05,16.46,91.54,13.69,3.15,Santa Elena,franco,6.21,83.45,20.46,144.82,tomate,17.19676019720009
2022-11-06,16.83,89.57,14.38,1.97,Santa Elena,franco,5.6,72.13,47.23,124.74,cilantro,17.456799710703102
2022-11-07,17.02,91.3,14.42,13.73,Santa Elena,franco,6.43,112.86,47.92,32.23,lechuga,17.61753611136332
2022-11-08,17.2,92.67,15.97,18.91,Santa Elena,arcilloso,7.17,76.46,34.89,48.53,espinaca,18.671061139570728
2022-11-09,16.99,93.76,14.62,19.55,Santa Elena,franco,5.86,105.7,52.52,104.42,fresa,18.275689378850842
2022-11-10,16.51,93.64,16.36,19.2,Santa Elena,organico,5.79,27.82,38.83,20.27,espinaca,18.829577381361158
2022-11-11,17.12,90.94,14.53,8.84,Santa Elena,organico,6.44,105.59,62.86,93.2,lechuga,17.040014993217905
2022-11-12,16.04,93.53,15.4,17.39,Santa Elena,arenoso,6.24,39.77,12.67,146.62,tomate,18.45157296265655
2022-11-13,16.66,92.66,14.44,9.96,Santa Elena,organico,6.62,56.26,10.7,65.78,tomate,17.352607219976306
2022-11-14,17.2,91.84,15.68,6.71,Santa Elena,arenoso,7.39,51.99,46.67,136.16,tomate,17.70654171940557
2022-11-15,17.75,90.52,15.95,4.47,Santa Elena,arcilloso,7.02,53.73,79.25,34.02,espinaca,17.998121293277833
2022-11-16,17.77,90.76,15.65,8.42,Santa Elena,franco,6.87,111.87,41.18,26.04,cilantro,18.067671320384772
2022-11-17,17.15,93.12,16.11,4.41,Santa Elena,organico,6.33,64.16,10.83,65.15,fresa,17.847410864890044
2022-11-18,16.78,94.46,11.97,9.66,Santa Elena,arenoso,6.07,46.8,32.2,95.24,lechuga,17.25755269606435
2022-11-19,18.02,88.86,16.15,5.0,Santa Elena,arcilloso,6.58,49.44,42.71,128.49,zanahoria,17.692061376239888
2022-11-20,17.63,93.69,14.04,11.95,Santa Elena,arenoso,7.27,100.33,73.08,44.1,espinaca,18.05692070044177
2022-11-21,18.08,89.99,14.41,4.94,Santa Elena,franco,7.25,73.91,18.49,54.0,lechuga,17.17670056464041
2022-11-22,17.12,92.68,16.1,4.12,Santa Elena,organico,6.39,64.95,74.71,82.25,espinaca,17.87287494400195
2022-11-23,16.27,93.72,15.26,7.31,Santa Elena,arcilloso,5.99,112.68,75.81,64.96,fresa,17.91205290054876
2022-11-24,17.19,90.61,13.73,2.4,Santa Elena,arenoso,5.95,113.0,54.87,20.56,espinaca,17.020717402494636
2022-11-25,17.34,88.89,16.83,2.89,Santa Elena,arcilloso,5.57,95.61,25.76,62.97,tomate,17.263553292294873
2022-11-26,16.28,94.06,11.69,3.11,Santa Elena,arenoso,7.19,71.8,47.57,53.9,espinaca,16.85232013416695
2022-11-27,16.18,94.29,15.2,15.03,Santa Elena,arenoso,6.03,31.66,67.17,85.66,espinaca,17.838625745019915
2022-11-28,16.08,94.64,12.87,13.77,Santa Elena,franco,6.22,90.79,35.06,35.09,fresa,17.589503172259462
2022-11-29,16.45,92.48,13.3,6.24,Santa Elena,franco,7.12,101.51,73.37,109.06,tomate,17.008073981118795
2022-11-30,17.15,89.35,14.84,2.9,Santa Elena,arenoso,5.74,105.2,16.08,58.23,fresa,17.180286798809284
2022-12-01,17.31,87.72,20.21,2.3,Santa Elena,organico,6.42,78.19,31.5,49.89,lechuga,18.121363815640816
2022-12-02,16.73,85.35,21.36,1.88,Santa Elena,arcilloso,5.74,81.68,79.52,59.6,espinaca,17.83035849025432
2022-12-03,16.93,86.59,20.13,0.46,Santa Elena,arcilloso,6.38,90.93,50.87,79.71,fresa,17.915758318707493
2022-12-04,15.92,94.39,11.26,3.79,Santa Elena,franco,5.59,107.39,51.32,135.39,cilantro,16.503118081508372
2022-12-05,16.38,90.53,15.41,12.13,Santa Elena,organico,6.54,24.54,26.79,109.36,cilantro,17.49048689624152
2022-12-06,16.57,90.87,14.48,4.95,Santa Elena,arenoso,7.09,76.32,70.03,43.06,zanahoria,17.041700548182515
2022-12-07,16.22,90.41,17.96,3.93,Santa Elena,franco,6.85,56.91,40.04,107.45,zanahoria,17.41768364489332
2022-12-08,17.01,88.82,13.68,2.97,Santa Elena,arenoso,6.52,103.32,65.55,39.91,zanahoria,16.535081945704235
2022-12-09,17.34,90.2,14.48,2.18,Santa Elena,arenoso,7.16,33.38,66.75,61.42,cilantro,17.152032154712963
2022-12-10,16.57,94.26,13.68,6.89,Santa Elena,franco,5.96,110.97,22.24,80.21,fresa,17.549374306989236
2022-12-11,17.28,89.69,15.57,3.6,Santa Elena,organico,7.16,32.4,45.13,102.7,espinaca,17.315120145908082
2022-12-12,16.67,93.07,14.63,1.31,Santa Elena,arcilloso,6.05,28.93,36.88,81.11,cilantro,17.614527628854525
2022-12-13,16.59,91.42,15.4,1.89,Santa Elena,franco,6.22,54.65,20.84,95.86,tomate,17.285215946522403
2022-12-14,17.52,88.51,16.23,2.06,Santa Elena,organico,5.76,119.47,18.64,108.76,cilantro,17.424859561323093
2022-12-15,17.59,89.85,18.99,2.33,Santa Elena,arenoso,5.7,83.38,13.21,145.02,cilantro,18.222763453518162
2022-12-16,17.64,88.96,18.18,1.62,Santa Elena,franco,7.36,22.64,59.14,137.75,espinaca,18.061606385960634
2022-12-17,17.33,89.25,17.3,2.55,Santa Elena,arcilloso,5.88,44.93,64.75,85.85,cilantro,17.622064238048424
2022-12-18,17.49,87.54,13.97,4.74,Santa Elena,arcilloso,6.17,34.92,43.0,116.56,cilantro,17.1828577362861
2022-12-19,16.62,87.89,18.96,0.56,Santa Elena,arenoso,6.56,20.1,49.47,77.04,espinaca,17.49326666585524
2022-12-20,17.38,88.34,19.5,0.05,Santa Elena,franco,6.2,71.49,28.34,145.59,cilantro,18.234976503921317
2022-12-21,17.27,87.63,16.87,0.59,Santa Elena,arcilloso,7.24,58.11,60.04,30.1,fresa,17.79269798579101
2022-12-22,17.43,85.77,19.18,0.38,Santa Elena,franco,7.3,81.33,50.88,46.68,tomate,17.679554749713198
2022-12-23,17.68,88.39,17.69,5.34,Santa Elena,arcilloso,6.15,41.64,71.76,53.61,fresa,17.760552833610745
2022-12-24,16.4,89.35,16.79,0.91,Santa Elena,arenoso,5.68,103.11,62.23,56.65,cilantro,17.289982692583713
2022-12-25,16.81,88.01,17.56,2.16,Santa Elena,arenoso,5.92,58.32,11.33,55.71,tomate,17.63289186629773
2022-12-26,15.96,89.11,11.71,7.27,Santa Elena,franco,6.45,68.29,66.69,98.6,zanahoria,16.671075379200268
2022-12-27,16.59,89.95,9.69,7.2,Santa Elena,organico,6.08,93.25,11.9,136.19,lechuga,16.43513336038625
2022-12-28,17.25,90.67,16.22,2.04,Santa Elena,organico,6.41,36.62,66.97,28.75,tomate,17.628766297939126
2022-12-29,17.96,86.61,16.6,0.51,Santa Elena,arenoso,7.02,46.23,79.11,128.17,espinaca,17.484372133110906
2022-12-30,17.71,86.55,17.39,0.42,Santa Elena,arcilloso,6.34,35.48,43.66,59.02,tomate,17.689527230581213
2022-12-31,16.76,93.22,16.48,2.3,Santa Elena,organico,5.89,96.81,25.88,96.61,fresa,17.72372650898007
2023-01-01,17.2,85.76,16.2,1.39,Santa Elena,arenoso,6.22,29.75,10.67,105.64,espinaca,17.072689019806933
2023-01-02,16.95,89.55,17.47,6.2,Santa Elena,arcilloso,6.99,68.9,20.52,93.05,fresa,17.9451364691991
2023-01-03,16.52,91.49,12.2,6.95,Santa Elena,arcilloso,6.35,94.99,45.26,32.26,fresa,16.9534178394505
2023-01-04,16.74,86.45,19.78,2.18,Santa Elena,organico,6.0,70.78,66.46,82.91,lechuga,18.039877625834603
2023-01-05,16.22,86.36,14.28,4.71,Santa Elena,arenoso,6.35,70.87,71.0,28.16,cilantro,16.644015822499522
2023-01-06,16.58,92.73,12.23,10.59,Santa Elena,arcilloso,6.41,26.37,57.85,20.34,lechuga,17.04535647486114
2023-01-07,16.39,88.93,12.92,12.52,Santa Elena,arcilloso,6.09,98.29,16.08,46.22,cilantro,17.02251593807693
2023-01-08,16.21,89.5,14.02,7.44,Santa Elena,franco,7.49,80.4,79.39,58.67,zanahoria,17.55031037521618
2023-01-09,16.78,89.47,11.99,14.61,Santa Elena,franco,7.04,86.75,62.3,109.25,fresa,16.72731349741874
2023-01-10,16.43,91.57,10.42,15.52,Santa Elena,organico,6.88,96.58,39.85,69.96,tomate,17.099065102307105
2023-01-11,15.87,91.82,13.82,6.81,Santa Elena,franco,7.21,76.06,66.96,83.62,cilantro,16.92225084861954
2023-01-12,15.55,91.3,14.04,5.74,Santa Elena,arenoso,6.83,70.86,51.2,97.79,lechuga,17.036973115502818
2023-01-13,16.92,88.8,17.03,7.67,Santa Elena,organico,7.08,86.32,52.19,24.44,espinaca,18.08698400260205
2023-01-14,17.02,93.3,16.03,18.26,Santa Elena,organico,6.33,110.0,77.99,65.23,lechuga,18.44634771103357
2023-01-15,16.74,89.45,18.02,3.92,Santa Elena,franco,6.5,83.85,66.08,75.49,fresa,17.555157641376045
2023-01-16,17.02,88.07,18.13,2.4,Santa Elena,arcilloso,5.59,98.83,28.35,54.02,fresa,17.694714445486756
2023-01-17,16.23,93.55,15.48,13.91,Santa Elena,arenoso,6.06,68.03,22.26,68.86,lechuga,18.351394250487587
2023-01-18,16.16,91.4,15.09,10.94,Santa Elena,arenoso,6.24,78.96,22.06,84.12,lechuga,17.54678436925533
2023-01-19,16.59,86.31,19.42,3.2,Santa Elena,arenoso,6.75,38.01,41.82,96.49,espinaca,18.2740603430436
2023-01-20,16.21,90.61,19.0,2.58,Santa Elena,organico,6.43,68.85,37.2,57.77,zanahoria,18.099904252471116
2023-01-21,15.68,89.67,18.01,0.99,Santa Elena,arenoso,6.72,34.89,41.69,110.73,cilantro,17.01262887144759
2023-01-22,15.84,87.36,13.17,1.2,Santa Elena,arcilloso,6.93,66.7,14.39,131.86,fresa,16.259346501509867
2023-01-23,16.95,85.65,19.16,0.42,Santa Elena,arcilloso,5.59,26.5,24.15,37.33,cilantro,17.810085845253887
2023-01-24,17.01,86.2,18.42,0.71,Santa Elena,franco,6.02,77.62,65.83,57.73,fresa,17.225703555024406
2023-01-25,17.78,84.98,20.92,0.36,Santa Elena,arenoso,5.84,48.67,63.03,65.01,fresa,18.159874899503265
2023-01-26,17.63,82.72,20.99,0.95,Santa Elena,organico,5.87,104.16,37.53,33.69,lechuga,17.77631369518603
2023-01-27,17.01,84.98,24.1,0.39,Santa Elena,franco,6.51,57.63,37.33,99.47,zanahoria,18.3633368310976
2023-01-28,16.5,84.02,24.3,0.02,Santa Elena,arcilloso,6.98,111.78,71.87,47.39,lechuga,17.951595577226612
2023-01-29,16.99,80.88,23.53,2.32,Santa Elena,arenoso,6.05,67.29,22.73,137.9,zanahoria,18.200475704888223
2023-01-30,16.87,84.46,21.86,7.65,Santa Elena,arcilloso,7.15,104.89,35.01,37.93,tomate,18.30356930906138
2023-01-31,16.28,83.85,23.75,0.54,Santa Elena,franco,7.28,49.73,63.44,114.46,lechuga,18.099889681703473
2023-02-01,16.18,84.57,23.09,0.0,Santa Elena,arcilloso,6.2,65.16,50.22,105.46,tomate,17.860690399634596
2023-02-02,16.67,84.8,21.74,0.82,Santa Elena,arenoso,6.86,83.37,14.22,80.91,zanahoria,17.899942334984548
2023-02-03,17.43,85.16,17.32,0.29,Santa Elena,arenoso,5.73,45.87,10.83,87.13,fresa,17.01874024421925
2023-02-04,16.79,85.77,14.4,0.02,Santa Elena,franco,6.99,85.73,11.34,40.75,espinaca,16.591740714350692
2023-02-05,17.44,83.52,21.83,0.01,Santa Elena,arenoso,5.83,48.86,55.92,23.75,zanahoria,17.967085942150074
2023-02-06,17.07,85.2,15.47,0.25,Santa Elena,arcilloso,6.87,68.43,53.57,142.61,cilantro,16.914451790440573
2023-02-07,18.13,82.63,19.81,0.49,Santa Elena,arcilloso,6.34,22.34,13.12,24.66,cilantro,17.87674089069492
2023-02-08,17.58,85.92,19.31,1.65,Santa Elena,organico,7.36,27.82,19.24,94.86,espinaca,18.04488491499165
2023-02-09,17.68,85.41,17.24,1.38,Santa Elena,organico,6.43,42.71,60.58,125.75,espinaca,17.594986005898313
2023-02-10,17.08,90.15,16.82,1.33,Santa Elena,organico,5.56,100.65,31.67,20.67,zanahoria,17.543254928715914
2023-02-11,17.42,89.44,12.36,0.84,Santa Elena,arcilloso,6.46,86.04,79.42,69.7,lechuga,16.574897856246768
2023-02-12,17.49,90.95,12.17,8.58,Santa Elena,arcilloso,7.09,109.34,31.87,59.61,fresa,17.384039216146583
2023-02-13,18.06,86.48,12.81,1.25,Santa Elena,franco,6.79,110.47,33.5,47.1,zanahoria,16.627141544927973
2023-02-14,18.02,88.14,16.17,2.56,Santa Elena,organico,7.43,57.47,39.36,41.5,zanahoria,17.809954848779913
2023-02-15,17.1,93.03,16.02,13.1,Santa Elena,arcilloso,7.19,56.75,67.94,69.0,cilantro,18.049267134835105
2023-02-16,16.49,93.92,10.45,5.95,Santa Elena,franco,6.55,103.57,49.01,38.72,espinaca,16.572347984904358
2023-02-17,17.81,88.96,18.41,3.81,Santa Elena,arcilloso,5.91,62.64,70.01,45.37,fresa,18.195469778884327
2023-02-18,17.38,86.8,21.22,2.44,Santa Elena,franco,5.51,105.72,39.9,91.12,zanahoria,18.637598013051278
2023-02-19,17.0,87.77,19.67,2.25,Santa Elena,organico,7.46,70.59,52.58,51.16,cilantro,17.81520487838311
2023-02-20,16.95,87.2,16.56,6.45,Santa Elena,organico,7.38,62.47,10.32,30.04,fresa,17.598579964185692
2023-02-21,17.05,87.98,14.16,3.59,Santa Elena,organico,6.05,47.91,50.29,132.44,tomate,16.936031474141398
2023-02-22,16.57,84.25,11.54,0.83,Santa Elena,arcilloso,6.78,32.65,15.64,76.34,cilantro,15.753448463338877
2023-02-23,17.66,82.18,21.88,0.0,Santa Elena,arcilloso,6.96,72.59,23.51,127.91,tomate,17.891888364485304
2023-02-24,17.76,84.58,19.48,1.53,Santa Elena,franco,6.66,52.52,79.83,26.73,zanahoria,17.967913580423648
2023-02-25,17.69,84.67,21.34,0.65,Santa Elena,arenoso,7.19,44.94,54.6,102.8,fresa,18.03266844474232
2023-02-26,18.13,85.24,18.98,1.24,Santa Elena,arenoso,5.66,36.97,70.85,126.41,lechuga,17.849739713874786
2023-02-27,18.06,86.11,18.95,0.76,Santa Elena,organico,7.29,58.86,14.01,110.53,espinaca,18.105274260204688
2023-02-28,18.58,88.84,21.42,0.61,Santa Elena,arenoso,6.28,75.59,36.92,129.61,tomate,18.929624046520015
2023-03-01,18.21,88.61,18.39,1.74,Santa Elena,organico,6.46,103.7,70.37,34.59,lechuga,18.25898964964211
2023-03-02,18.48,88.3,17.74,0.91,Santa Elena,franco,6.39,102.02,38.75,42.27,cilantro,18.04732980227571
2023-03-03,18.05,92.92,16.65,5.31,Santa Elena,arenoso,6.56,105.51,27.75,40.7,espinaca,18.177437963385813
2023-03-04,18.38,91.68,17.25,11.02,Santa Elena,arenoso,6.7,77.62,43.67,102.5,fresa,18.581744505781593
2023-03-05,17.74,94.55,12.09,19.21,Santa Elena,organico,6.92,75.95,42.97,149.65,zanahoria,18.48563339165875
2023-03-06,17.28,91.84,17.26,11.93,Santa Elena,franco,6.55,110.51,79.35,73.97,espinaca,18.383134475994684
2023-03-07,16.6,92.52,12.02,24.23,Santa Elena,arenoso,6.87,48.85,34.82,138.76,lechuga,17.61066341294605
2023-03-08,17.02,91.47,9.55,17.05,Santa Elena,arenoso,6.18,34.55,77.01,136.02,lechuga,17.12102410911258
2023-03-09,16.45,93.76,10.71,9.33,Santa Elena,arenoso,7.37,28.28,73.84,125.55,cilantro,16.98813263310683
2023-03-10,17.6,88.47,13.63,15.1,Santa Elena,franco,5.63,108.1,41.47,82.37,fresa,17.3170556595854
2023-03-11,16.38,89.47,9.37,6.33,Santa Elena,franco,6.59,57.18,76.15,61.37,cilantro,15.816006148127096
2023-03-12,16.03,90.56,13.95,22.83,Santa Elena,arenoso,5.67,69.87,61.02,27.28,zanahoria,17.6932266930754
2023-03-13,16.41,92.2,11.58,17.34,Santa Elena,organico,6.39,100.31,71.95,82.27,fresa,17.090962402217535
2023-03-14,16.37,90.15,13.32,13.06,Santa Elena,organico,6.02,57.32,72.42,133.57,zanahoria,17.095343411020416
2023-03-15,15.88,92.52,8.65,5.41,Santa Elena,arenoso,7.37,106.8,15.98,82.53,zanahoria,15.78036148783581
2023-03-16,16.59,90.56,16.1,20.56,Santa Elena,franco,5.53,52.17,72.78,20.21,cilantro,18.747373301810295
2023-03-17,17.85,85.81,14.99,19.51,Santa Elena,arenoso,6.28,93.24,44.27,123.4,espinaca,18.187953378267924
2023-03-18,16.72,87.85,14.12,9.72,Santa Elena,franco,7.06,86.74,54.59,36.77,fresa,17.07757142624023
2023-03-19,17.61,85.36,19.73,5.47,Santa Elena,arenoso,5.88,40.13,31.04,41.39,fresa,17.986607098350724
2023-03-20,18.73,81.27,19.83,0.42,Santa Elena,franco,7.13,32.45,55.19,50.39,fresa,17.819701202328787
2023-03-21,18.52,82.93,20.85,0.13,Santa Elena,arcilloso,7.22,31.16,11.9,45.26,cilantro,18.00878748921143
2023-03-22,18.04,89.17,19.51,3.63,Santa Elena,organico,6.92,85.09,35.98,113.17,zanahoria,18.540505346768388
2023-03-23,17.08,87.91,14.63,2.63,Santa Elena,arcilloso,5.92,21.29,54.0,142.29,cilantro,16.89827893278851
2023-03-24,17.19,91.99,15.33,9.52,Santa Elena,organico,6.04,86.07,23.78,35.22,zanahoria,17.99839046080587
2023-03-25,17.43,89.56,13.62,2.91,Santa Elena,franco,5.83,98.2,57.08,70.7,cilantro,17.033922266645845
2023-03-26,17.62,85.77,13.77,0.71,Santa Elena,arcilloso,5.87,50.25,68.02,98.19,lechuga,16.410328802615634
2023-03-27,16.67,94.7,14.8,16.41,Santa Elena,organico,5.57,94.57,12.61,81.44,espinaca,18.38881698353847
2023-03-28,17.62,81.35,20.69,1.46,Santa Elena,arenoso,7.21,36.54,52.28,65.39,cilantro,17.67123702158506
2023-03-29,15.85,90.42,15.56,9.19,Santa Elena,franco,6.56,116.05,50.64,49.06,espinaca,17.392822164061553
2023-03-30,17.36,88.04,16.58,1.53,Santa Elena,franco,6.16,43.21,64.75,91.87,tomate,17.45821067105391
2023-03-31,17.62,89.82,14.16,4.6,Santa Elena,arenoso,6.08,68.84,58.83,86.08,cilantro,17.088376084106248
2023-04-01,17.19,91.44,15.74,3.21,Santa Elena,arenoso,6.59,118.05,41.82,148.89,fresa,17.918125657905968
2023-04-02,17.66,89.54,13.12,3.34,Santa Elena,organico,6.15,110.71,34.82,80.29,fresa,17.352284148576757
2023-04-03,18.1,88.01,20.93,3.45,Santa Elena,franco,7.23,85.95,79.0,134.99,tomate,18.47019434747067
2023-04-04,17.81,89.21,15.85,4.41,Santa Elena,organico,5.92,56.92,45.12,142.75,zanahoria,17.76653118079729
2023-04-05,17.25,91.31,18.49,13.64,Santa Elena,arenoso,7.26,90.01,38.56,62.68,cilantro,18.767347542530345
2023-04-06,16.82,89.39,13.63,5.24,Santa Elena,franco,6.83,66.03,79.51,58.87,fresa,16.81619771186132
2023-04-07,16.58,87.69,15.19,18.2,Santa Elena,arenoso,7.41,30.88,22.64,142.48,fresa,17.950331846348305
2023-04-08,17.85,85.77,17.73,1.32,Santa Elena,organico,5.53,99.6,23.03,95.12,zanahoria,17.92058217053127
2023-04-09,18.84,86.53,20.28,0.51,Santa Elena,organico,5.62,107.16,78.35,44.95,tomate,18.2713714977292
2023-04-10,17.48,92.45,17.22,2.03,Santa Elena,organico,6.5,60.76,56.04,53.23,fresa,18.043114273748756
2023-04-11,18.32,89.53,15.15,2.64,Santa Elena,franco,7.32,86.57,46.38,22.64,zanahoria,17.577249489412722
2023-04-12,18.37,88.46,16.2,2.36,Santa Elena,arenoso,6.96,23.04,14.74,61.87,espinaca,17.95918431254039
2023-04-13,17.65,89.68,16.01,1.2,Santa Elena,arenoso,6.74,39.73,34.91,100.73,zanahoria,17.80855392113954
2023-04-14,17.7,91.55,12.49,3.27,Santa Elena,organico,5.56,77.03,40.33,60.53,espinaca,16.845262417956686
2023-04-15,18.08,89.15,17.03,5.36,Santa Elena,organico,6.21,47.41,45.8,49.71,lechuga,17.642955451250796
2023-04-16,17.13,93.38,12.82,33.05,Santa Elena,organico,6.19,114.44,40.56,27.63,lechuga,18.693085595643684
2023-04-17,17.62,89.06,15.67,11.75,Santa Elena,organico,6.58,103.7,40.67,130.06,zanahoria,18.01435346585868
2023-04-18,17.8,91.09,14.53,16.0,Santa Elena,arcilloso,6.02,85.5,79.64,104.15,cilantro,18.083198023830317
2023-04-19,19.21,83.76,19.72,2.68,Santa Elena,arcilloso,6.03,119.88,78.18,138.12,lechuga,18.252353038199793
2023-04-20,17.03,95.45,12.32,15.15,Santa Elena,arcilloso,6.74,44.32,16.03,22.85,fresa,17.915544258767145
2023-04-21,16.77,86.5,13.64,7.84,Santa Elena,organico,7.39,111.91,21.8,139.85,zanahoria,16.731584982327732
2023-04-22,17.02,89.0,13.66,7.0,Santa Elena,organico,6.82,50.46,75.91,88.04,fresa,17.1765623870326
2023-04-23,17.91,85.25,18.28,4.15,Santa Elena,arenoso,6.84,79.66,32.33,37.59,cilantro,17.764048239677088
2023-04-24,18.12,85.16,17.18,1.55,Santa Elena,franco,7.47,63.44,52.81,52.75,lechuga,17.49498196533805
2023-04-25,18.01,85.71,17.07,1.68,Santa Elena,arenoso,5.81,64.32,65.85,38.85,lechuga,17.458907441030224
2023-04-26,18.06,87.88,17.43,2.88,Santa Elena,arcilloso,5.57,96.25,42.96,49.43,fresa,18.111334301384055
2023-04-27,18.05,89.0,17.11,11.79,Santa Elena,arenoso,6.99,54.75,11.16,54.15,espinaca,18.407985562293764
2023-04-28,18.26,91.42,20.38,12.04,Santa Elena,organico,6.38,70.75,67.97,95.82,lechuga,19.225247682095667
2023-04-29,18.84,87.58,15.06,6.71,Santa Elena,arcilloso,6.36,41.17,62.94,53.98,tomate,17.852854127817814
2023-04-30,18.96,87.36,16.26,7.58,Santa Elena,arcilloso,5.95,96.35,12.9,83.89,fresa,18.053109732763964
2023-05-01,19.18,85.94,24.85,0.58,Santa Elena,franco,6.51,75.19,72.82,103.47,cilantro,19.46572669125742
2023-05-02,19.15,85.83,25.3,0.0,Santa Elena,franco,6.38,45.51,69.99,121.2,lechuga,19.535553647576464
2023-05-03,19.6,82.7,25.04,0.0,Santa Elena,arcilloso,6.19,46.59,29.25,134.78,espinaca,19.308700967371163
2023-05-04,19.46,83.88,26.29,0.03,Santa Elena,arcilloso,6.39,49.35,15.61,40.65,fresa,19.788065583459677
2023-05-05,19.9,84.74,22.76,1.56,Santa Elena,arenoso,6.27,89.93,38.22,103.75,lechuga,19.124246793087387
2023-05-06,19.26,84.03,19.52,2.36,Santa Elena,arcilloso,7.38,79.51,71.24,34.69,espinaca,18.36785954550735
2023-05-07,19.42,80.74,22.96,0.59,Santa Elena,organico,7.46,102.22,43.77,50.5,zanahoria,18.52301546555035
2023-05-08,19.44,85.2,22.81,0.3,Santa Elena,arenoso,7.18,77.15,29.71,94.1,espinaca,18.962542762535875
2023-05-09,19.54,87.72,20.08,5.41,Santa Elena,organico,7.48,50.67,26.22,143.15,fresa,18.948574990585083
2023-05-10,17.61,93.54,10.25,5.98,Santa Elena,organico,6.03,116.29,34.85,99.13,lechuga,16.940387471680356
2023-05-11,18.59,88.02,20.08,1.27,Santa Elena,organico,7.19,108.61,79.58,133.87,cilantro,18.434361258355725
2023-05-12,18.16,89.64,16.86,1.53,Santa Elena,arcilloso,6.31,47.88,71.49,107.33,lechuga,17.764178151868116
2023-05-13,18.02,90.59,16.21,1.28,Santa Elena,franco,6.99,111.27,48.29,117.41,zanahoria,17.967500560612308
2023-05-14,18.05,92.35,16.09,2.33,Santa Elena,franco,5.9,92.01,66.59,48.79,tomate,17.958884651621958
2023-05-15,18.42,89.7,8.21,1.72,Santa Elena,organico,7.12,61.47,32.14,83.2,cilantro,16.354922777672193
2023-05-16,17.87,89.93,16.54,12.83,Santa Elena,arcilloso,5.67,66.69,53.06,124.57,fresa,18.321509494048907
2023-05-17,18.45,89.01,17.0,29.04,Santa Elena,arenoso,6.04,64.64,71.09,105.87,tomate,19.12779637711159
2023-05-18,20.1,81.54,24.42,0.02,Santa Elena,organico,7.14,99.69,35.74,24.05,tomate,18.879298085092746
2023-05-19,18.87,89.22,17.14,6.28,Santa Elena,arenoso,6.99,37.55,66.03,106.85,lechuga,18.598719445904404
2023-05-20,18.2,92.35,15.11,12.81,Santa Elena,arenoso,6.5,25.87,53.0,44.97,espinaca,18.196945306537227
2023-05-21,17.7,94.19,9.09,14.47,Santa Elena,arcilloso,6.85,69.85,53.08,141.02,tomate,17.06269351295913
2023-05-22,18.86,89.92,15.24,20.91,Santa Elena,arcilloso,5.87,49.04,12.88,140.79,zanahoria,18.870767085078647
2023-05-23,17.63,94.52,14.76,7.12,Santa Elena,franco,6.84,76.39,72.95,129.83,fresa,17.706931907274818
2023-05-24,18.0,91.45,15.88,3.25,Santa Elena,franco,5.52,117.82,64.33,45.39,fresa,17.661273274077118
2023-05-25,17.92,92.16,14.93,7.54,Santa Elena,arcilloso,7.17,87.15,12.55,34.84,zanahoria,17.821450041878105
2023-05-26,17.62,93.12,15.25,16.41,Santa Elena,organico,6.53,115.92,52.75,135.81,zanahoria,18.730808626200904
